NODE_ID,NODE_TYPE,NODE_NAME,LAT,LOGI
4050064300,101,사라봉오거리,33.51420546,126.5384058
4050064301,101,건입동711,33.51696805,126.5384665
4050064400,101,화북자원폐차장,33.51421702,126.5606368
4050064500,101,제주동원축산,33.51431409,126.5620159
4050064600,101,성짓골작은도서관,33.51441343,126.5179488
4050064700,101,세븐일레븐,33.51449305,126.5651329
4050064800,101,북성교,33.51451874,126.528855
4050064900,101,제주유통,33.51457702,126.5666445
4050065000,101,동양시멘트,33.51465552,126.568038
4050065100,103,속성변화점,33.51465971,126.5286115
4050065200,101,북성교,33.5146879,126.5289859
4050065300,101,제주시관광안내센터,33.51471346,126.5105177
4050065400,102,북성교,33.51473765,126.5283803
4050065500,101,쌍마타일시멘트,33.51483427,126.5591944
4050065600,101,대우트럭,33.51492577,126.5605595
4050065700,101,지성건설기계매매상사,33.51501221,126.5619687
4050065900,101,화북공업단지,33.51509234,126.5633394
4050066100,101,용담수원지,33.5152414,126.5169317
4050066200,101,영화자동차공업사,33.51528452,126.566582
4050066300,101,남양어구점,33.5153683,126.5679849
4050066400,101,도련이동579-7,33.51543249,126.5895735
4050066401,101,도련이동607-1,33.51627082,126.5909305
4050066500,101,신한은행제주지점,33.5155273,126.5247618
4050066600,101,지앤지,33.5155724,126.519443
4050066601,101,삼도이동1116-5,33.51567307,126.5204605
4050066700,103,속성변화점,33.51572865,126.5231955
4050066800,101,로이빌,33.51579943,126.522582
4050066900,103,속성변화점,33.5158003,126.5216845
4050067000,101,제주사대부설중학교,33.51611184,126.5084632
4050067001,101,용담삼동1064-3,33.51638586,126.5072976
4050067002,101,용담삼동2580,33.51637327,126.5063986
4050067003,101,용담삼동1064-3,33.51648134,126.5060841
4050067100,102,사라봉공원입구,33.51619515,126.547675
4050067300,101,용진교,33.51643696,126.5308344
4050067301,101,건입동984-98,33.51669277,126.5317522
4050067302,101,건입동984-124,33.51832349,126.5344669
4050067303,101,건입동984-11,33.51690412,126.5324542
4050067400,104,용진교,33.51671008,126.5304794
4050067401,101,건입동1388-18,33.51647857,126.527594
4050067500,101,탑동사거리,33.51680009,126.524828
4050067501,101,제주오리엔탈호텔,33.51786497,126.520344
4050067502,101,제주팔레스호텔,33.51714025,126.5235473
4050067600,101,하이오토렌탈,33.5168279,126.516567
4050067700,101,카페베네제주용담해안로점,33.51725887,126.5021589
4050067800,101,바다잔치,33.51774455,126.5164578
4050067900,101,제주오리엔탈호텔,33.51811043,126.5192827
4050068000,103,속성변화점,33.51835862,126.5248924
4050068001,101,삼도이동1264,33.51855094,126.5236386
4050068100,103,속성변화점,33.51871543,126.5166775
4050068200,103,속성변화점,33.51893212,126.5206777
4050068201,101,삼도이동1264,33.51897293,126.5203754
4050068300,103,속성변화점,33.51894387,126.5353333
4050068400,101,천사요양보호사교육원,33.51911515,126.5193386
4050068500,101,제주시삼양2동1480-2,33.51983236,126.5880491
4050068600,101,제주화북교회,33.52141652,126.5656387
4050068700,101,제6부두교차로,33.52151074,126.5438353
4050068800,101,은하수어린이집,33.52191015,126.5679852
4050068801,101,화북일동1995-7,33.52381028,126.5673917
4050068900,101,제주항국제여객터미널입구,33.52251371,126.5445767
4050069000,101,만항재,33.52333933,126.5651088
4050069100,101,봄소리어린이집,33.52366555,126.5864314
4050069200,101,힘찬어린이집,33.52444015,126.590231
4050069300,101,해변민박,33.5245528,126.5814459
4050069301,101,삼양이동1948-2,33.52463754,126.5849997
4050069400,101,둠벵이교,33.52455743,126.5801176
4050069500,101,삼양정,33.52489143,126.5859848
4050069600,101,세븐일레븐제주삼양해변점,33.5255823,126.5870355
4050069700,101,삼양1동복지회관,33.52587055,126.58961
4050069800,101,세븐일레븐,33.52652977,126.5885002
4050069801,101,삼양일동1667-1,33.52794923,126.5906167
4050069900,102,삼양3동마을회관,33.52683049,126.5764454
4050070000,101,검은모래펜션,33.52689868,126.5880216
4050070001,101,삼양일동1938-3,33.52917242,126.5893503
4050070100,102,한전아파트,33.52718024,126.5913657
4050070200,101,삼양일동1668-1,33.52786984,126.5931069
4050070300,101,대유아파트,33.52978399,126.5933425
4050070400,102,궁중관,33.53090877,126.5894611
4050070700,104,봉개교동측,33.49671062,126.5815291
4050070800,104,봉개교서측,33.49686337,126.5812301
4050070900,104,부록교동측,33.50147749,126.5692232
4050071000,104,부록교서측,33.50162703,126.5689231
4050073300,102,해안동896-8,33.46539088,126.4600209
